ticker,episode,entry_date,entry_period_start,last_rebalance_date,last_period_start,exit_or_last_period_end,days_held_observed,days_held,months_held,average_weight,max_weight,min_weight,asset_compound_return_during_episode,gross_arithmetic_portfolio_contribution,winner,status,censoring_note
ON,9,2023-03-31,2023-03-31,2023-03-31,2023-03-31,2023-04-28,28,28,1,0.0,0.0,0.0,-0.12585034801698303,0.0,False,CLOSED,
OXY,7,2023-03-31,2023-03-31,2023-03-31,2023-03-31,2023-04-28,28,28,1,0.0,0.0,0.0,-0.014416170454580213,0.0,False,CLOSED,
SONY,6,2023-03-31,2023-03-31,2023-05-31,2023-05-31,2023-06-30,91,91,3,0.0,0.0,0.0,-0.0067291641614961595,0.0,False,CLOSED,
COST,9,2023-04-28,2023-04-28,2023-06-30,2023-06-30,2023-07-31,94,94,3,0.0,0.0,0.0,0.11416474216066863,0.0,True,CLOSED,
DIS,2,2023-04-28,2023-04-28,2023-04-28,2023-04-28,2023-05-31,33,33,1,0.0,0.0,0.0,-0.14185366746855943,0.0,False,CLOSED,
KR,8,2023-04-28,2023-04-28,2023-04-28,2023-04-28,2023-05-31,33,33,1,0.0,0.0,0.0,-0.06785932890353619,0.0,False,CLOSED,
MU,2,2023-04-28,2023-04-28,2023-04-28,2023-04-28,2023-05-31,33,33,1,0.0,0.0,0.0,0.059664330352305894,0.0,True,CLOSED,
ORLY,9,2023-04-28,2023-04-28,2023-06-30,2023-06-30,2023-07-31,94,94,3,0.0,0.0,0.0,0.009244437424779095,0.0,True,CLOSED,
WMB,3,2023-04-28,2023-04-28,2023-05-31,2023-05-31,2023-06-30,63,63,2,0.0,0.0,0.0,0.07832124326857537,0.0,True,CLOSED,
WMT,11,2023-04-28,2023-04-28,2023-04-28,2023-04-28,2023-05-31,33,33,1,0.0,0.0,0.0,-0.027157677858331897,0.0,False,CLOSED,
AMZN,3,2023-05-31,2023-05-31,2023-08-31,2023-08-31,2023-09-29,121,121,4,0.0,0.0,0.0,0.05423785715885576,0.0,True,CLOSED,
MRVL,1,2023-05-31,2023-05-31,2023-06-30,2023-06-30,2023-07-31,61,61,2,0.0,0.0,0.0,0.11352360034887288,0.0,True,CLOSED,
NFLX,6,2023-05-31,2023-05-31,2023-08-31,2023-08-31,2023-09-29,121,121,4,0.0,0.0,0.0,-0.04460695143009907,0.0,False,CLOSED,
OXY,8,2023-05-31,2023-05-31,2023-05-31,2023-05-31,2023-06-30,30,30,1,0.0,0.0,0.0,0.019771061267174206,0.0,True,CLOSED,
PBR,8,2023-05-31,2023-05-31,2026-09-02,2026-08-31,2026-09-02,1190,1190,40,0.1338176197751783,0.23392456934460704,0.04103210267975814,0.8076257087787693,0.11450471117248377,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
PFE,3,2023-05-31,2023-05-31,2023-05-31,2023-05-31,2023-06-30,30,30,1,0.0,0.0,0.0,-0.03524461169001025,0.0,False,CLOSED,
TTWO,6,2023-05-31,2023-05-31,2023-09-29,2023-09-29,2023-10-31,153,153,5,0.0,0.0,0.0,-0.028897087424676893,0.0,False,CLOSED,
CAT,16,2023-06-30,2023-06-30,2023-09-29,2023-09-29,2023-10-31,123,123,4,0.0,0.0,0.0,-0.08128429080243882,0.0,False,CLOSED,
DOW,3,2023-06-30,2023-06-30,2023-12-29,2023-12-29,2024-01-31,215,215,7,0.0,0.0,0.0,0.0063837807604743,0.0,True,CLOSED,
NUE,4,2023-06-30,2023-06-30,2023-09-29,2023-09-29,2023-10-31,123,123,4,0.0,0.0,0.0,-0.09873157008923661,0.0,False,CLOSED,
ON,10,2023-06-30,2023-06-30,2023-07-31,2023-07-31,2023-08-31,62,62,2,0.0,0.0,0.0,0.04102344235886868,0.0,True,CLOSED,
WMT,12,2023-06-30,2023-06-30,2023-06-30,2023-06-30,2023-07-31,31,31,1,0.0,0.0,0.0,0.017050517241203655,0.0,True,CLOSED,
AMD,7,2023-07-31,2023-07-31,2023-07-31,2023-07-31,2023-08-31,31,31,1,0.0,0.0,0.0,-0.07587412752972944,0.0,False,CLOSED,
DE,19,2023-07-31,2023-07-31,2023-07-31,2023-07-31,2023-08-31,31,31,1,0.0,0.0,0.0,-0.04343576209729638,0.0,False,CLOSED,
OXY,9,2023-07-31,2023-07-31,2023-07-31,2023-07-31,2023-08-31,31,31,1,0.0,0.0,0.0,-0.005385714348730031,0.0,False,CLOSED,
PANW,6,2023-07-31,2023-07-31,2023-07-31,2023-07-31,2023-08-31,31,31,1,0.0,0.0,0.0,-0.026644277017215723,0.0,False,CLOSED,
SLB,3,2023-07-31,2023-07-31,2023-09-29,2023-09-29,2023-10-31,92,92,3,0.0,0.0,0.0,-0.04593761224145121,0.0,False,CLOSED,
WMB,4,2023-07-31,2023-07-31,2023-11-30,2023-11-30,2023-12-29,151,151,5,0.0,0.0,0.0,0.011030509715518777,0.0,True,CLOSED,
CHTR,10,2023-08-31,2023-08-31,2023-09-29,2023-09-29,2023-10-31,61,61,2,0.0,0.0,0.0,-0.08061720012292839,0.0,False,CLOSED,
COP,4,2023-08-31,2023-08-31,2023-11-30,2023-11-30,2023-12-29,120,120,4,0.0,0.0,0.0,-0.024867672980162014,0.0,False,CLOSED,
PH,2,2023-08-31,2023-08-31,2023-09-29,2023-09-29,2023-10-31,61,61,2,0.0,0.0,0.0,-0.1151115157998559,0.0,False,CLOSED,
TM,6,2023-08-31,2023-08-31,2023-11-30,2023-11-30,2023-12-29,120,120,4,0.0,0.0,0.0,0.06535757672033471,0.0,True,CLOSED,
WMT,13,2023-08-31,2023-08-31,2023-08-31,2023-08-31,2023-09-29,29,29,1,0.0,0.0,0.0,-0.01648115264895067,0.0,False,CLOSED,
COST,10,2023-09-29,2023-09-29,2023-09-29,2023-09-29,2023-10-31,32,32,1,0.022115092192089063,0.022115092192089063,0.022115092192089063,-0.02216089465504867,-0.000490090228355575,False,CLOSED,
EOG,9,2023-09-29,2023-09-29,2023-11-30,2023-11-30,2023-12-29,91,91,3,0.0,0.0,0.0,-0.04583468830920501,0.0,False,CLOSED,
OXY,10,2023-09-29,2023-09-29,2023-10-31,2023-10-31,2023-11-30,62,62,2,0.01743624626184772,0.017436249554767882,0.017436242968927554,-0.08831683061202966,-0.0015754200812996065,False,CLOSED,
QCOM,4,2023-09-29,2023-09-29,2023-09-29,2023-09-29,2023-10-31,32,32,1,0.0,0.0,0.0,-0.018638571405803606,0.0,False,CLOSED,
STLD,6,2023-09-29,2023-09-29,2024-01-31,2024-01-31,2024-02-29,153,153,5,0.0001320894730925455,0.00022015249640587654,0.0,0.24808809737617743,2.6874924526613155e-05,True,CLOSED,
UNH,9,2023-09-29,2023-09-29,2023-11-30,2023-11-30,2023-12-29,91,91,3,0.031227396909447095,0.04358066592719839,0.016870815180536337,0.044189627231468354,4.142384202253683e-05,True,CLOSED,
AMZN,4,2023-10-31,2023-10-31,2023-12-29,2023-12-29,2024-01-31,92,92,3,0.0,0.0,0.0,0.1661281930928784,0.0,True,CLOSED,
CMG,9,2023-10-31,2023-10-31,2024-06-28,2024-06-28,2024-07-31,274,274,9,0.15176172222326811,0.2151605359166326,0.01722183364017366,0.39841409791998683,0.029922439246596457,True,CLOSED,
KR,9,2023-10-31,2023-10-31,2023-11-30,2023-11-30,2023-12-29,59,59,2,0.012784957609615028,0.01278536035441517,0.012784554864814885,0.007493942265644371,0.00010591525991960547,True,CLOSED,
LMT,7,2023-10-31,2023-10-31,2023-10-31,2023-10-31,2023-11-30,30,30,1,0.0,0.0,0.0,-0.015110912839640944,0.0,False,CLOSED,
NFLX,7,2023-10-31,2023-10-31,2025-12-31,2025-12-31,2026-01-30,822,822,27,0.07755140688255145,0.17606373949952606,0.0,1.0279822308803226,0.026463130760821883,True,CLOSED,
NOW,5,2023-10-31,2023-10-31,2024-03-28,2024-03-28,2024-04-30,182,182,6,0.0,0.0,0.0,0.19159574712894623,0.0,True,CLOSED,
ORLY,10,2023-10-31,2023-10-31,2023-11-30,2023-11-30,2023-12-29,59,59,2,0.005856845515266039,0.007020091612898391,0.004693599417633689,0.021108362616252485,3.1195597521956286e-05,True,CLOSED,
PANW,7,2023-10-31,2023-10-31,2024-01-31,2024-01-31,2024-02-29,121,121,4,0.0,0.0,0.0,0.27787829122411223,0.0,True,CLOSED,
WMT,14,2023-10-31,2023-10-31,2023-10-31,2023-10-31,2023-11-30,30,30,1,0.017346587781810714,0.017346587781810714,0.017346587781810714,-0.047243137186791406,-0.0008195072262988032,False,CLOSED,
COST,11,2023-11-30,2023-11-30,2024-11-29,2024-11-29,2024-12-31,397,397,13,0.006106831639744491,0.0069918058650325545,0.0031831038395698412,0.5458211604196772,0.0023469276767716933,True,CLOSED,
CVX,2,2023-11-30,2023-11-30,2023-11-30,2023-11-30,2023-12-29,29,29,1,0.0,0.0,0.0,0.038718644305528516,0.0,True,CLOSED,
DIS,3,2023-11-30,2023-11-30,2023-11-30,2023-11-30,2023-12-29,29,29,1,0.0,0.0,0.0,-0.0258927765957937,0.0,False,CLOSED,
NKE,3,2023-11-30,2023-11-30,2023-11-30,2023-11-30,2023-12-29,29,29,1,0.0,0.0,0.0,-0.01541667724671214,0.0,False,CLOSED,
PH,3,2023-11-30,2023-11-30,2024-04-30,2024-04-30,2024-05-31,183,183,6,0.0,0.0,0.0,0.22701885709913805,0.0,True,CLOSED,
AMD,8,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2024-01-31,33,33,1,0.0,0.0,0.0,0.13757545807937377,0.0,True,CLOSED,
BRK-B,9,2023-12-29,2023-12-29,2025-04-30,2025-04-30,2025-05-30,518,518,17,0.1542114074487627,0.20702105222292977,0.0,0.4129983353348383,0.04576457168692545,True,CLOSED,
C,5,2023-12-29,2023-12-29,2024-07-31,2024-07-31,2024-08-30,245,245,8,0.006752995639858593,0.009033783017091618,0.0,0.21772941411246682,0.0011826565525288632,True,CLOSED,
LRCX,5,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2024-01-31,33,33,1,0.0,0.0,0.0,0.05350716345495887,0.0,True,CLOSED,
MA,6,2023-12-29,2023-12-29,2026-09-02,2026-08-31,2026-09-02,978,978,33,0.07152696651595454,0.20259969559420238,0.0,0.3789594644487497,0.016694158039770174,True,OPEN_AT_BACKTEST_END,Open episodes are right-censored; observed duration is not a completed holding period.
MELI,5,2023-12-29,2023-12-29,2024-01-31,2024-01-31,2024-02-29,62,62,2,0.0,0.0,0.0,0.015118933768813791,0.0,True,CLOSED,
PNC,2,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2024-01-31,33,33,1,0.0,0.0,0.0,-0.02350661444091351,0.0,False,CLOSED,
SONY,7,2023-12-29,2023-12-29,2024-01-31,2024-01-31,2024-02-29,62,62,2,0.0,0.0,0.0,-0.09377965439704405,0.0,False,CLOSED,
TGT,6,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2024-01-31,33,33,1,0.0,0.0,0.0,-0.023451736980986126,0.0,False,CLOSED,
TTWO,7,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2024-01-31,33,33,1,0.0,0.0,0.0,0.02472815037591425,0.0,True,CLOSED,
AXP,3,2024-01-31,2024-01-31,2024-01-31,2024-01-31,2024-02-29,29,29,1,0.0,0.0,0.0,0.09305565489992662,0.0,True,CLOSED,
CAT,17,2024-01-31,2024-01-31,2024-07-31,2024-07-31,2024-08-30,212,212,7,0.0,0.0,0.0,0.1857747294411558,0.0,True,CLOSED,
CVX,3,2024-01-31,2024-01-31,2024-01-31,2024-01-31,2024-02-29,29,29,1,0.0,0.0,0.0,0.03106560441284656,0.0,True,CLOSED,
GE,3,2024-01-31,2024-01-31,2024-01-31,2024-01-31,2024-02-29,29,29,1,0.0,0.0,0.0,0.18479080167418438,0.0,True,CLOSED,
NUE,5,2024-01-31,2024-01-31,2024-01-31,2024-01-31,2024-02-29,29,29,1,0.0,0.0,0.0,0.02872738771937211,0.0,True,CLOSED,
OXY,11,2024-01-31,2024-01-31,2024-01-31,2024-01-31,2024-02-29,29,29,1,0.0,0.0,0.0,0.0528052967108259,0.0,True,CLOSED,
SHW,3,2024-01-31,2024-01-31,2024-01-31,2024-01-31,2024-02-29,29,29,1,0.0,0.0,0.0,0.09084037536279599,0.0,True,CLOSED,
AMZN,5,2024-02-29,2024-02-29,2024-04-30,2024-04-30,2024-05-31,92,92,3,0.0,0.0,0.0,-0.0018103195031344832,0.0,False,CLOSED,
ASML,2,2024-02-29,2024-02-29,2024-02-29,2024-02-29,2024-03-28,28,28,1,0.0,0.0,0.0,0.019744008670932622,0.0,True,CLOSED,
CRM,3,2024-02-29,2024-02-29,2024-02-29,2024-02-29,2024-03-28,28,28,1,0.0,0.0,0.0,-0.024739377201090873,0.0,False,CLOSED,
DIS,4,2024-02-29,2024-02-29,2024-02-29,2024-02-29,2024-03-28,28,28,1,0.018676386854955637,0.018676386854955637,0.018676386854955637,0.09661228358482266,0.0018043683831708282,True,CLOSED,
JPM,4,2024-02-29,2024-02-29,2024-07-31,2024-07-31,2024-08-30,183,183,6,0.027635123808424273,0.04163892421550887,0.02483435676061387,0.2082124368563647,0.005846709937802803,True,CLOSED,
LRCX,6,2024-02-29,2024-02-29,2024-06-28,2024-06-28,2024-07-31,153,153,5,0.0,0.0,0.0,-0.01812945861180404,0.0,False,CLOSED,
MRVL,2,2024-02-29,2024-02-29,2024-02-29,2024-02-29,2024-03-28,28,28,1,0.0,0.0,0.0,-0.010884822339240818,0.0,False,CLOSED,
ORLY,11,2024-02-29,2024-02-29,2024-03-28,2024-03-28,2024-04-30,61,61,2,0.023679784717527373,0.023679786904433495,0.023679782530621255,-0.06819812332555353,-0.0015224478366669969,False,CLOSED,
TGT,7,2024-02-29,2024-02-29,2024-03-28,2024-03-28,2024-04-30,61,61,2,0.014471058271085618,0.014471059204924724,0.01447105733724651,0.05270728259942237,0.0009732508212341078,True,CLOSED,
TM,7,2024-02-29,2024-02-29,2024-03-28,2024-03-28,2024-04-30,61,61,2,0.0,0.0,0.0,-0.05504055425148047,0.0,False,CLOSED,
USB,3,2024-02-29,2024-02-29,2024-05-31,2024-05-31,2024-06-28,120,120,4,0.0,0.0,0.0,-0.053860781002006974,0.0,False,CLOSED,
WMT,15,2024-02-29,2024-02-29,2025-06-30,2025-06-30,2025-07-31,518,518,17,0.06742513843174958,0.0884200519333772,0.042067040887167666,0.671728413864384,0.03281498468697115,True,CLOSED,
AZO,8,2024-03-28,2024-03-28,2024-03-28,2024-03-28,2024-04-30,33,33,1,0.0,0.0,0.0,-0.06195167802578605,0.0,False,CLOSED,
ETN,2,2024-03-28,2024-03-28,2024-05-31,2024-05-31,2024-06-28,92,92,3,0.0,0.0,0.0,0.002782381788301702,0.0,True,CLOSED,
GE,4,2024-03-28,2024-03-28,2024-09-30,2024-09-30,2024-10-31,217,217,7,7.152492792989604e-06,1.0073894944491498e-05,0.0,0.2262311109726578,5.164263100222383e-07,True,CLOSED,
KR,10,2024-03-28,2024-03-28,2024-04-30,2024-04-30,2024-05-31,64,64,2,0.1048731860363822,0.1048731886676624,0.10487318340510199,-0.08331878255271141,-0.008912509289881479,False,CLOSED,
BAC,6,2024-04-30,2024-04-30,2024-05-31,2024-05-31,2024-06-28,59,59,2,9.056560055712953e-07,1.8113120111425906e-06,0.0,0.07457450044315839,-9.964762110529646e-09,True,CLOSED,
GD,7,2024-04-30,2024-04-30,2024-05-31,2024-05-31,2024-06-28,59,59,2,0.0010204787828839584,0.002040957565767917,0.0,0.010623910095972633,-6.556483223535695e-05,True,CLOSED,
LMT,8,2024-04-30,2024-04-30,2024-06-28,2024-06-28,2024-07-31,92,92,3,0.022801774217793697,0.025124764778463583,0.018155801976357105,0.16559480232987234,0.004062667089951289,True,CLOSED,
MCHP,1,2024-04-30,2024-04-30,2024-04-30,2024-04-30,2024-05-31,31,31,1,0.0,0.0,0.0,0.057077623487651774,0.0,True,CLOSED,
PNC,3,2024-04-30,2024-04-30,2024-05-31,2024-05-31,2024-06-28,59,59,2,4.986997857787872e-07,9.973995715575745e-07,0.0,0.014485197052542587,-1.2103925545771293e-08,True,CLOSED,
RTX,1,2024-04-30,2024-04-30,2024-05-31,2024-05-31,2024-06-28,59,59,2,0.020143038762957668,0.02029475736018777,0.019991320165727567,-0.011130784976194685,-0.00015815485490331608,False,CLOSED,
AXP,4,2024-05-31,2024-05-31,2024-05-31,2024-05-31,2024-06-28,28,28,1,0.0,0.0,0.0,-0.03520832061767576,0.0,False,CLOSED,
MMM,1,2024-05-31,2024-05-31,2024-05-31,2024-05-31,2024-06-28,28,28,1,0.008525168176592698,0.008525168176592698,0.008525168176592698,0.02047137072351246,0.00017452187822331988,True,CLOSED,
SONY,8,2024-05-31,2024-05-31,2024-06-28,2024-06-28,2024-07-31,61,61,2,6.692255945613753e-07,6.700794574740241e-07,6.683717316487265e-07,0.07590478313870519,4.987895214421468e-08,True,CLOSED,
UNH,10,2024-05-31,2024-05-31,2025-01-31,2025-01-31,2025-02-28,273,273,9,0.051530733838810655,0.05940634712256953,0.023966496041680323,-0.04120153393077641,-0.005779997723970705,False,CLOSED,
AMZN,6,2024-06-28,2024-06-28,2024-06-28,2024-06-28,2024-07-31,33,33,1,0.0,0.0,0.0,-0.032445041513381345,0.0,False,CLOSED,
ARM,1,2024-06-28,2024-06-28,2024-06-28,2024-06-28,2024-07-31,33,33,1,0.0,0.0,0.0,-0.11887298330691043,0.0,False,CLOSED,
ASML,3,2024-06-28,2024-06-28,2024-06-28,2024-06-28,2024-07-31,33,33,1,0.0,0.0,0.0,-0.084117968481073,0.0,False,CLOSED,
BSX,1,2024-06-28,2024-06-28,2024-06-28,2024-06-28,2024-07-31,33,33,1,0.0,0.0,0.0,-0.04064413447587667,0.0,False,CLOSED,
DE,20,2024-06-28,2024-06-28,2024-11-29,2024-11-29,2024-12-31,186,186,6,0.011231482604775612,0.013477894584514214,0.0,0.13400959952325797,0.0020118686049931563,True,CLOSED,
NOW,6,2024-06-28,2024-06-28,2025-01-31,2025-01-31,2025-02-28,245,245,8,0.01510252767167841,0.020136784910683388,0.0,0.18189327343378792,0.0019698650514447078,True,CLOSED,
ORLY,12,2024-06-28,2024-06-28,2025-07-31,2025-07-31,2025-08-29,427,427,14,0.11975066920181075,0.17103233078499097,0.0,0.4726436181735296,0.045286676892601546,True,CLOSED,
PANW,8,2024-06-28,2024-06-28,2024-06-28,2024-06-28,2024-07-31,33,33,1,0.0,0.0,0.0,-0.042122646435039934,0.0,False,CLOSED,
CL,1,2024-07-31,2024-07-31,2024-07-31,2024-07-31,2024-08-30,30,30,1,0.02542263416405551,0.02542263416405551,0.02542263416405551,0.07369691882921292,0.0018735698064131741,True,CLOSED,
FDX,8,2024-07-31,2024-07-31,2024-07-31,2024-07-31,2024-08-30,30,30,1,0.0076470448215181655,0.0076470448215181655,0.0076470448215181655,-0.011513684654752332,-8.804566261571699e-05,False,CLOSED,
KR,11,2024-07-31,2024-07-31,2025-04-30,2025-04-30,2025-05-30,303,303,10,0.021138248027997707,0.026173844073364243,0.019878272383709056,0.25192666709969935,0.004812398391451452,True,CLOSED,
MMM,2,2024-07-31,2024-07-31,2024-07-31,2024-07-31,2024-08-30,30,30,1,0.0,0.0,0.0,0.05597804169985898,0.0,True,CLOSED,
PH,4,2024-07-31,2024-07-31,2024-07-31,2024-07-31,2024-08-30,30,30,1,0.0,0.0,0.0,0.06957024900356701,0.0,True,CLOSED,
PNC,4,2024-07-31,2024-07-31,2024-07-31,2024-07-31,2024-08-30,30,30,1,0.008501036341964682,0.008501036341964682,0.008501036341964682,0.022031971838224917,0.00018729459328189246,True,CLOSED,
SLB,4,2024-07-31,2024-07-31,2024-07-31,2024-07-31,2024-08-30,30,30,1,0.0,0.0,0.0,-0.08904533351702437,0.0,False,CLOSED,
TSLA,1,2024-07-31,2024-07-31,2024-12-31,2024-12-31,2025-01-31,184,184,6,0.0,0.0,0.0,0.7434394507441018,0.0,True,CLOSED,
USB,4,2024-07-31,2024-07-31,2024-07-31,2024-07-31,2024-08-30,30,30,1,0.005554924541744949,0.005554924541744949,0.005554924541744949,0.05236181858717992,0.0002908659511203226,True,CLOSED,
AZO,9,2024-08-30,2024-08-30,2024-08-30,2024-08-30,2024-09-30,31,31,1,0.0,0.0,0.0,-0.009882174836636115,0.0,False,CLOSED,
CHTR,11,2024-08-30,2024-08-30,2024-08-30,2024-08-30,2024-09-30,31,31,1,0.0,0.0,0.0,-0.06750308279866402,0.0,False,CLOSED,
LMT,9,2024-08-30,2024-08-30,2024-09-30,2024-09-30,2024-10-31,62,62,2,0.11534376327279186,0.11534380517670294,0.1153437213688808,-0.038813569337380116,-0.004256744149057849,False,CLOSED,
MDLZ,1,2024-08-30,2024-08-30,2024-09-30,2024-09-30,2024-10-31,62,62,2,0.0,0.0,0.0,-0.04637229236699292,0.0,False,CLOSED,
NOC,7,2024-08-30,2024-08-30,2024-09-30,2024-09-30,2024-10-31,62,62,2,0.0005424598235883348,0.0005923179860937319,0.0004926016610829376,-0.027121103119324252,-1.6792080230532495e-05,False,CLOSED,
PANW,9,2024-08-30,2024-08-30,2024-08-30,2024-08-30,2024-09-30,31,31,1,0.0,0.0,0.0,-0.057675378686948275,0.0,False,CLOSED,
RTX,2,2024-08-30,2024-08-30,2024-09-30,2024-09-30,2024-10-31,62,62,2,0.0,0.0,0.0,-0.01905301235524004,0.0,False,CLOSED,
SBUX,7,2024-08-30,2024-08-30,2024-10-31,2024-10-31,2024-11-29,91,91,3,0.0012204538300336972,0.0036613614901010914,0.0,0.08343025711229046,0.00017838371605708323,True,CLOSED,
SONY,9,2024-08-30,2024-08-30,2025-11-28,2025-11-28,2025-12-31,488,488,16,0.09621863288770069,0.13319512055988703,0.0,0.312013198164949,0.025052264999194832,True,CLOSED,
TJX,12,2024-08-30,2024-08-30,2024-08-30,2024-08-30,2024-09-30,31,31,1,0.0,0.0,0.0,0.002302415623688825,0.0,True,CLOSED,
TMUS,7,2024-08-30,2024-08-30,2024-08-30,2024-08-30,2024-09-30,31,31,1,0.0,0.0,0.0,0.038446051442820206,0.0,True,CLOSED,
CAT,18,2024-09-30,2024-09-30,2024-11-29,2024-11-29,2024-12-31,92,92,3,0.0,0.0,0.0,-0.07250967914096362,0.0,False,CLOSED,
FTNT,5,2024-09-30,2024-09-30,2024-09-30,2024-09-30,2024-10-31,31,31,1,0.0,0.0,0.0,0.014313353535405193,0.0,True,CLOSED,
GD,8,2024-09-30,2024-09-30,2024-09-30,2024-09-30,2024-10-31,31,31,1,0.0,0.0,0.0,-0.03504310531997512,0.0,False,CLOSED,
JPM,5,2024-09-30,2024-09-30,2025-02-28,2025-02-28,2025-03-31,182,182,6,0.0,0.0,0.0,0.16333113128007581,0.0,True,CLOSED,
MMM,3,2024-09-30,2024-09-30,2024-09-30,2024-09-30,2024-10-31,31,31,1,0.0,0.0,0.0,-0.06020479818046476,0.0,False,CLOSED,
PNC,5,2024-09-30,2024-09-30,2025-01-31,2025-01-31,2025-02-28,151,151,5,0.0,0.0,0.0,0.03824718329449528,0.0,True,CLOSED,
USB,5,2024-09-30,2024-09-30,2025-01-31,2025-01-31,2025-02-28,151,151,5,0.0021715420138132854,0.0027144360946065203,0.0,0.025584998805039616,-5.113230992262036e-05,True,CLOSED,
AMZN,7,2024-10-31,2024-10-31,2025-01-31,2025-01-31,2025-02-28,120,120,4,0.0,0.0,0.0,0.13884123245832658,0.0,True,CLOSED,
ARM,2,2024-10-31,2024-10-31,2024-10-31,2024-10-31,2024-11-29,29,29,1,0.0,0.0,0.0,-0.04961082529529215,0.0,False,CLOSED,
C,6,2024-10-31,2024-10-31,2025-03-31,2025-03-31,2025-04-30,181,181,6,0.0,0.0,0.0,0.06560696906034891,0.0,True,CLOSED,
DIS,5,2024-10-31,2024-10-31,2024-10-31,2024-10-31,2024-11-29,29,29,1,0.0,0.0,0.0,0.22110192252817518,0.0,True,CLOSED,
MAR,12,2024-10-31,2024-10-31,2025-01-31,2025-01-31,2025-02-28,120,120,4,0.0,0.0,0.0,0.07857097168127791,0.0,True,CLOSED,
NVDA,8,2024-10-31,2024-10-31,2024-10-31,2024-10-31,2024-11-29,29,29,1,0.0,0.0,0.0,0.04135286020128137,0.0,True,CLOSED,
PH,5,2024-10-31,2024-10-31,2024-10-31,2024-10-31,2024-11-29,29,29,1,0.0,0.0,0.0,0.10855270915637072,0.0,True,CLOSED,
TMUS,8,2024-10-31,2024-10-31,2024-10-31,2024-10-31,2024-11-29,29,29,1,0.0,0.0,0.0,0.10656030824996132,0.0,True,CLOSED,
CHTR,12,2024-11-29,2024-11-29,2024-11-29,2024-11-29,2024-12-31,32,32,1,0.0,0.0,0.0,-0.13653427725108558,0.0,False,CLOSED,
CRM,4,2024-11-29,2024-11-29,2024-11-29,2024-11-29,2024-12-31,32,32,1,0.0,0.0,0.0,0.013151902985930386,0.0,True,CLOSED,
EMR,1,2024-11-29,2024-11-29,2025-02-28,2025-02-28,2025-03-31,122,122,4,0.0,0.0,0.0,-0.17315238052058035,0.0,False,CLOSED,
FTNT,6,2024-11-29,2024-11-29,2025-01-31,2025-01-31,2025-02-28,91,91,3,0.0,0.0,0.0,0.1363492758376399,0.0,True,CLOSED,
MDB,3,2024-11-29,2024-11-29,2024-11-29,2024-11-29,2024-12-31,32,32,1,0.0,0.0,0.0,-0.27808612791548915,0.0,False,CLOSED,
SLB,5,2024-11-29,2024-11-29,2024-12-31,2024-12-31,2025-01-31,63,63,2,0.0,0.0,0.0,-0.08329540195268392,0.0,False,CLOSED,
AVGO,4,2024-12-31,2024-12-31,2025-01-31,2025-01-31,2025-02-28,59,59,2,0.0,0.0,0.0,-0.1397947039943619,0.0,False,CLOSED,
DIS,6,2024-12-31,2024-12-31,2025-02-28,2025-02-28,2025-03-31,90,90,3,0.0,0.0,0.0,-0.11360576290280677,0.0,False,CLOSED,
FDX,9,2024-12-31,2024-12-31,2024-12-31,2024-12-31,2025-01-31,31,31,1,0.0,0.0,0.0,-0.0585078324262156,0.0,False,CLOSED,
NOC,8,2024-12-31,2024-12-31,2024-12-31,2024-12-31,2025-01-31,31,31,1,0.0,0.0,0.0,0.03831315421459447,0.0,True,CLOSED,
TM,8,2024-12-31,2024-12-31,2025-01-31,2025-01-31,2025-02-28,59,59,2,0.0,0.0,0.0,-0.06746829475172467,0.0,False,CLOSED,
V,1,2024-12-31,2024-12-31,2024-12-31,2024-12-31,2025-01-31,31,31,1,0.0,0.0,0.0,0.08150860192242204,0.0,True,CLOSED,
AZO,10,2025-01-31,2025-01-31,2025-05-30,2025-05-30,2025-06-30,150,150,5,0.0,0.0,0.0,0.10805890489023096,0.0,True,CLOSED,
BAC,7,2025-01-31,2025-01-31,2025-01-31,2025-01-31,2025-02-28,28,28,1,0.0,0.0,0.0,-0.004319670977000034,0.0,False,CLOSED,
CAT,19,2025-01-31,2025-01-31,2025-01-31,2025-01-31,2025-02-28,28,28,1,0.0,0.0,0.0,-0.07400923447579255,0.0,False,CLOSED,
COST,12,2025-01-31,2025-01-31,2025-05-30,2025-05-30,2025-06-30,150,150,5,0.0,0.0,0.0,0.010266560709948136,0.0,True,CLOSED,
GE,5,2025-01-31,2025-01-31,2025-10-31,2025-10-31,2025-11-28,301,301,10,0.0,0.0,0.0,0.4660804709394173,0.0,True,CLOSED,
IBM,2,2025-01-31,2025-01-31,2025-02-28,2025-02-28,2025-03-31,59,59,2,0.0,0.0,0.0,-0.027532238444092805,0.0,False,CLOSED,
BMY,6,2025-02-28,2025-02-28,2025-03-31,2025-03-31,2025-04-30,61,61,2,0.011304883354299125,0.01713241509883629,0.005477351609761959,-0.15800064303435424,-0.002905104927369081,False,CLOSED,
