decision_id,strategy,asof,period_start,period_end,ticker,weight,full_alpha_score,revenue_growth_score,sales_yield_score,trend_score,rank,alpha_percentile,risk_score_proxy,risk_score_status,price_at_rebalance,fwd_return_1m
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,NOW,0.0,0.6182830903549955,0.9144736842105263,0.5070422535211268,0.43333333333333335,26.0,0.823943661971831,0.9425287356321839,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,191.0019989013672,0.058721916432721066
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,ORLY,0.1183861948037807,0.8135553084589408,0.5592105263157895,0.9647887323943662,0.9166666666666666,4.0,0.9788732394366197,0.08045977011494253,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,94.34666442871094,-0.03370548735804657
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,PBR,0.09116349876985043,0.6384571561925158,0.9539473684210527,0.9225352112676056,0.03888888888888889,21.0,0.8591549295774648,0.8045977011494253,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,11.289999961853027,0.02214348988881376
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,RCL,0.02841284836752769,0.6594789006946161,0.868421052631579,0.5211267605633803,0.5888888888888889,16.0,0.8943661971830986,0.9540229885057472,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,214.91000366210938,0.19570981732763948
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,RTX,0.06697744171419123,0.7377961727479888,0.8421052631578947,0.7323943661971831,0.6388888888888888,7.0,0.9577464788732394,0.5402298850574713,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,126.12999725341797,0.08205818361611539
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,SONY,0.13061310457180678,0.8661182494577601,0.6644736842105263,0.9894366197183099,0.9444444444444444,2.0,0.9929577464788732,0.5517241379310345,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,26.0,0.014615352337177034
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,TM,0.0,0.6436036295747193,0.23026315789473684,0.9894366197183099,0.7111111111111111,19.0,0.8732394366197183,0.5402298850574713,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,191.22000122070312,-0.0033991940818688393
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,V,0.0,0.657332592043489,0.6776315789473685,0.39436619718309857,0.9,17.0,0.8873239436619719,0.27586206896551724,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,345.5,0.05698987682027856
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,VZ,0.0,0.6692955000960931,0.3157894736842105,0.8309859154929577,0.8611111111111112,15.0,0.9014084507042254,0.25287356321839083,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,44.060001373291016,-0.0022696841965824666
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,WM,0.0,0.6333484336820141,0.631578947368421,0.4295774647887324,0.8388888888888889,24.0,0.8380281690140845,0.08045977011494253,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,233.36000061035156,0.0326105613234815
136,FINAL_OPTIMIZER,2025-04-30,2025-04-30,2025-05-30,WMT,0.08841997892552621,0.7182158251654175,0.5328947368421053,0.8661971830985915,0.7555555555555555,9.0,0.9436619718309859,0.5632183908045977,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,97.25,0.015115693786150297
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,AVGO,0.0,0.6486073360239409,0.9671052631578947,0.017605633802816902,0.9611111111111111,20.0,0.8661971830985915,0.9655172413793104,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,242.07000732421875,0.1387201452317468
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,AZO,0.0,0.6901895780138924,0.5723684210526315,0.5704225352112676,0.9277777777777778,15.0,0.9014084507042254,0.09195402298850575,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3733.0400390625,-0.005574560780488236
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,BSX,0.0,0.6247590808005931,0.8552631578947368,0.16901408450704225,0.85,23.0,0.8450704225352113,0.3448275862068966,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,105.26000213623047,0.020425626850133494
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,CHTR,0.0,0.6208865277434588,0.3157894736842105,0.7746478873239436,0.7722222222222223,24.0,0.8380281690140845,0.6781609195402298,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,396.2699890136719,0.031645112909343354
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,COST,0.0,0.6964390632292782,0.5394736842105263,0.7887323943661971,0.7611111111111111,13.0,0.9154929577464789,0.35632183908045983,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1040.1800537109375,-0.04829937960288244
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,FCX,0.0,0.6696757543310546,0.6973684210526315,0.7394366197183099,0.5722222222222222,16.0,0.8943661971830986,0.8735632183908045,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,38.47999954223633,0.12655922530714614
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,GD,0.05051335768214795,0.7948638223100787,0.756578947368421,0.8169014084507042,0.8111111111111111,5.0,0.971830985915493,0.2413793103448276,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,278.489990234375,0.047290796400440094
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,GE,0.0,0.6676447574334898,0.375,0.7112676056338029,0.9166666666666666,17.0,0.8873239436619719,0.6781609195402298,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,245.91000366210938,0.04668379006696344
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,KLAC,0.0,0.6123356121132252,0.07894736842105263,0.8802816901408451,0.8777777777777778,29.0,0.8028169014084507,0.7931034482758621,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,75.68800354003906,0.18346360464077804
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,LMT,0.021583276903588768,0.7418499299892924,0.7105263157894737,0.7816901408450704,0.7333333333333333,8.0,0.9507042253521126,0.4597701149425288,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,482.3800048828125,-0.039885546746592615
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,MA,0.0870246209448827,0.8214212173626555,0.9407894736842105,0.6901408450704225,0.8333333333333334,4.0,0.9788732394366197,0.27586206896551724,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,585.5999755859375,-0.04040296128915932
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,MDLZ,0.01613540063270677,0.6179694149301266,0.32894736842105265,0.6971830985915493,0.8277777777777777,26.0,0.823943661971831,0.1264367816091954,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,67.48999786376953,-0.0007407826929287653
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,MELI,0.0,0.7222661505092937,0.9736842105263158,0.20422535211267606,0.9888888888888889,11.0,0.9295774647887324,0.6666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2563.2900390625,0.01963876228708461
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,MPWR,0.0,0.6180160887351399,0.8947368421052632,0.07042253521126761,0.8888888888888888,25.0,0.8309859154929577,0.9310344827586207,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,661.9000244140625,0.10497050597672386
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,MU,0.0,0.6317652993987316,0.9901315789473685,0.47183098591549294,0.43333333333333335,21.0,0.8591549295774648,0.9885057471264368,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,94.45999908447266,0.3047851068660432
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,NEM,0.10615047080091622,0.8485884605880899,0.9901315789473685,0.6056338028169014,0.95,3.0,0.9859154929577465,0.4942528735632184,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,52.720001220703125,0.1050834023625653
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,NFLX,0.17171732523122446,0.885442577492244,0.8223684210526315,0.8450704225352113,0.9888888888888889,1.0,1.0,0.5517241379310346,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,120.7229995727539,0.10925834231001486
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,NOC,0.010505977434267849,0.6613678170386844,0.4868421052631579,0.8028169014084507,0.6944444444444444,18.0,0.8802816901408451,0.471264367816092,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,484.7699890136719,0.03137574997908388
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,NOW,0.0,0.7411553139499767,0.9078947368421053,0.5211267605633803,0.7944444444444444,9.0,0.9436619718309859,0.8620689655172414,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,202.21800231933594,0.016803622606018864
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,ORLY,0.11838618962743723,0.7714582818548719,0.5592105263157895,0.971830985915493,0.7833333333333333,6.0,0.9647887323943662,0.034482758620689655,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,91.16666412353516,-0.011371117722509316
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,PBR,0.09116348715543357,0.6551238228591824,0.9539473684210527,0.9225352112676056,0.08888888888888889,19.0,0.8732394366197183,0.7011494252873561,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,11.539999961853027,0.08405548268936491
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,PM,0.0,0.6147214672047882,0.618421052631579,0.2535211267605634,0.9722222222222222,28.0,0.8098591549295775,0.1954022988505747,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,180.58999633789062,0.008527651454405483
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,RCL,0.02841284326992396,0.7216854734645691,0.868421052631579,0.45774647887323944,0.8388888888888889,12.0,0.9225352112676056,0.8620689655172414,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,256.9700012207031,0.2185858783550838
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,RTX,0.06697744170367914,0.7595228289816874,0.8421052631578947,0.7253521126760564,0.7111111111111111,7.0,0.9577464788732394,0.47126436781609193,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,136.47999572753906,0.06990041649742573
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,SONY,0.13319512055988703,0.8642663976059083,0.6644736842105263,0.9894366197183099,0.9388888888888889,2.0,0.9929577464788732,0.47126436781609193,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,26.3799991607666,-0.01326756956996522
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,TM,0.0,0.6936036295747193,0.23026315789473684,0.9894366197183099,0.8611111111111112,14.0,0.9084507042253521,0.5172413793103449,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,190.57000732421875,-0.09608024407656024
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,V,0.0,0.6248599785849601,0.6776315789473685,0.38028169014084506,0.8166666666666667,22.0,0.852112676056338,0.20689655172413793,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,365.19000244140625,-0.027766408118098607
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,VZ,0.009814510604362494,0.6175980836284766,0.3092105263157895,0.8380281690140845,0.7055555555555556,27.0,0.8169014084507042,0.1954022988505747,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,43.959999084472656,-0.01569605643947114
137,FINAL_OPTIMIZER,2025-05-30,2025-05-30,2025-06-30,WMT,0.08841997744954182,0.7382450649314993,0.5263157894736842,0.8661971830985915,0.8222222222222222,10.0,0.9366197183098591,0.4942528735632184,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,98.72000122070312,-0.009521904677702864
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,AMD,0.0,0.6039748236004723,0.7828947368421053,0.19014084507042253,0.8388888888888889,28.0,0.8098591549295775,0.8505747126436782,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,141.89999389648438,0.24249475082579197
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,AMZN,0.0,0.6455254921340912,0.7039473684210527,0.5492957746478874,0.6833333333333333,18.0,0.8802816901408451,0.5287356321839081,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,219.38999938964844,0.06709513314943583
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,ARM,0.0,0.6110342366087362,0.9210526315789473,0.017605633802816902,0.8944444444444445,26.0,0.823943661971831,0.9655172413793104,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,161.74000549316406,-0.12591198714918306
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,AVGO,0.0,0.6115702989869038,0.9671052631578947,0.017605633802816902,0.85,25.0,0.8309859154929577,0.8735632183908045,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,275.6499938964844,0.06548165684823215
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,C,0.0,0.654463525794141,0.4276315789473684,0.7746478873239436,0.7611111111111111,17.0,0.8873239436619719,0.632183908045977,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,85.12000274658203,0.10079880080836445
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,CHTR,0.0,0.6217472476182632,0.3157894736842105,0.7605633802816901,0.7888888888888889,22.0,0.852112676056338,0.39080459770114945,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,408.80999755859375,-0.3411120399203158
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,DIS,0.0,0.6013514812069297,0.40131578947368424,0.6971830985915493,0.7055555555555556,29.0,0.8028169014084507,0.5172413793103448,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,124.01000213623047,-0.039512954128458455
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,EMR,0.0,0.6598275814732449,0.8157894736842105,0.4859154929577465,0.6777777777777778,16.0,0.8943661971830986,0.47126436781609193,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,133.3300018310547,0.091352227619518
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,FCX,0.0,0.7384290146336104,0.6973684210526315,0.6901408450704225,0.8277777777777777,6.0,0.9647887323943662,0.7586206896551725,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,43.349998474121094,-0.07174156643882901
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,GD,0.0505133755199744,0.6819008593471159,0.756578947368421,0.8169014084507042,0.4722222222222222,12.0,0.9225352112676056,0.09195402298850575,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,291.6600036621094,0.06840149982499955
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,GE,0.0,0.6893714136671883,0.375,0.704225352112676,0.9888888888888889,11.0,0.9295774647887324,0.39080459770114945,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,257.3900146484375,0.053187657425354695
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,KLAC,0.0,0.644677813469511,0.07894736842105263,0.8661971830985915,0.9888888888888889,19.0,0.8732394366197183,0.6436781609195402,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,89.5739974975586,-0.018654940789869845
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,MA,0.08702461919944074,0.6794546028608298,0.9407894736842105,0.7253521126760564,0.37222222222222223,13.0,0.9154929577464789,0.1839080459770115,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,561.9400024414062,0.008061302349072541
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,MAR,0.0,0.612827059824836,0.5657894736842105,0.6338028169014085,0.6388888888888888,24.0,0.8380281690140845,0.39080459770114945,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,273.2099914550781,-0.034332583639624215
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,MELI,0.0,0.7143631771133624,0.9736842105263158,0.19718309859154928,0.9722222222222222,9.0,0.9436619718309859,0.35632183908045983,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2613.6298828125,-0.09172683240688739
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,MPC,0.0,0.616276116739423,0.08552631578947369,0.9577464788732394,0.8055555555555556,23.0,0.8450704225352113,0.5862068965517241,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,166.11000061035156,0.024562048137157344
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,MPWR,0.0,0.6249279301540236,0.8947368421052632,0.06338028169014084,0.9166666666666666,21.0,0.8591549295774648,0.9080459770114944,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,731.3800048828125,-0.02753700472255116
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,MU,0.0,0.7724799577190238,0.9901315789473685,0.36619718309859156,0.9611111111111111,4.0,0.9788732394366197,0.9655172413793104,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,123.25,-0.11448276357283216
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,NEM,0.13046468972185685,0.8317913818191802,0.9901315789473685,0.5774647887323944,0.9277777777777778,2.0,0.9929577464788732,0.4022988505747127,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,58.2599983215332,0.06591143603189242
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,NFLX,0.17606373949952606,0.8534655300222386,0.8223684210526315,0.8380281690140845,0.9,1.0,1.0,0.3563218390804597,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,133.91299438476562,-0.1342139500795454
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,NOW,0.0,0.7314004887021937,0.9078947368421053,0.5140845070422535,0.7722222222222223,7.0,0.9577464788732394,0.7586206896551723,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,205.61599731445312,-0.082639505760561
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,NVDA,0.0,0.6062827746204321,0.9901315789473685,0.017605633802816902,0.8111111111111111,27.0,0.8169014084507042,0.8850574712643677,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,157.99000549316406,0.12583067873165943
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,ORLY,0.11838618690860744,0.6699194190484036,0.5592105263157895,0.9894366197183099,0.46111111111111114,14.0,0.9084507042253521,0.04597701149425287,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,90.12999725341797,0.09086877500260515
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,PBR,0.0911634846322847,0.6680867858221453,0.9539473684210527,0.9225352112676056,0.12777777777777777,15.0,0.9014084507042254,0.4597701149425288,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,12.510000228881836,0.018385254838391374
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,PM,0.0,0.6274737116657058,0.6118421052631579,0.28169014084507044,0.9888888888888889,20.0,0.8661971830985915,0.06896551724137932,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,182.1300048828125,-0.0992697597668647
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,RCL,0.02841283679268249,0.7296927765422948,0.868421052631579,0.3873239436619718,0.9333333333333333,8.0,0.9507042253521126,0.7816091954022989,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,313.1400146484375,0.015105001748372482
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,RTX,0.09635598117886372,0.8103835488564918,0.8421052631578947,0.7112676056338029,0.8777777777777778,3.0,0.9859154929577465,0.2413793103448276,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,146.02000427246094,0.07909877218060135
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,SONY,0.13319512013119908,0.7698219531614638,0.6644736842105263,0.9894366197183099,0.6555555555555556,5.0,0.971830985915493,0.2528735632183908,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,26.030000686645508,-0.06569346702701362
138,FINAL_OPTIMIZER,2025-06-30,2025-06-30,2025-07-31,WMT,0.08841996641556446,0.6981543255635175,0.5197368421052632,0.8802816901408451,0.6944444444444444,10.0,0.9366197183098591,0.2413793103448276,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,97.77999877929688,0.0020454549001187594
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,AMD,0.0,0.6306310572989595,0.7828947368421053,0.14788732394366197,0.9611111111111111,21.0,0.8591549295774648,0.9310344827586207,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,176.30999755859375,-0.07759056698548772
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,AMGN,0.0,0.6183709469291382,0.8618421052631579,0.4154929577464789,0.5777777777777777,24.0,0.8380281690140845,0.2413793103448276,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,295.1000061035156,-0.025042407643479425
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,AMZN,0.0,0.6639135985503666,0.7039473684210527,0.5211267605633803,0.7666666666666667,15.0,0.9014084507042254,0.5977011494252874,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,234.11000061035156,-0.021827348669553603
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,AVGO,0.0,0.6578665952832002,0.9671052631578947,0.017605633802816902,0.9888888888888889,17.0,0.8873239436619719,0.9195402298850576,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,293.70001220703125,0.01256384844412306
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,AZO,0.0,0.6282177470279767,0.5723684210526315,0.5845070422535211,0.7277777777777777,22.0,0.852112676056338,0.08045977011494253,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3768.3798828125,0.11414717085866388
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,BAC,0.0,0.603209510474151,0.42105263157894735,0.5774647887323944,0.8111111111111111,27.0,0.8169014084507042,0.5632183908045977,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,47.27000045776367,0.07340810634862627
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,BLK,0.0,0.6236471460340994,0.8026315789473685,0.21830985915492956,0.85,23.0,0.8450704225352113,0.471264367816092,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1106.010009765625,0.01910471396844793
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,C,0.0,0.7011249759767181,0.4276315789473684,0.7535211267605634,0.9222222222222223,10.0,0.9366197183098591,0.7586206896551725,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,93.69999694824219,0.030629699466984572
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,DIS,0.0,0.6449352057765697,0.40131578947368424,0.7112676056338029,0.8222222222222222,20.0,0.8661971830985915,0.6436781609195402,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,119.11000061035156,-0.006128816666886583
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,EMR,0.0,0.723366416824534,0.8223684210526315,0.43661971830985913,0.9111111111111111,5.0,0.971830985915493,0.5402298850574713,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,145.50999450683594,-0.0928458182726496
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,ETN,0.0,0.6051952063256734,0.5986842105263158,0.31690140845070425,0.9,26.0,0.823943661971831,0.5747126436781609,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,384.7200012207031,-0.09248280947019016
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,GD,0.11055259776184806,0.8058445213189468,0.756578947368421,0.7887323943661971,0.8722222222222222,3.0,0.9859154929577465,0.09195402298850575,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,311.6099853515625,0.0415905220689079
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,GE,0.0,0.6814684402712571,0.375,0.6971830985915493,0.9722222222222222,13.0,0.9154929577464789,0.43678160919540227,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,271.0799865722656,0.015198560715832476
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,INTU,0.0,0.6002127776405018,0.7631578947368421,0.09859154929577464,0.9388888888888889,28.0,0.8098591549295775,0.2758620689655173,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,785.1300048828125,-0.15045916491300626
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,JPM,0.0,0.6589984350547731,0.75,0.44366197183098594,0.7833333333333333,16.0,0.8943661971830986,0.37931034482758613,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,296.239990234375,0.017485901175128715
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,KLAC,0.0,0.5955145100623233,0.08552631578947369,0.8732394366197183,0.8277777777777777,29.0,0.8028169014084507,0.7586206896551725,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,87.90299987792969,-0.007997485076320032
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,MA,0.08702467842339272,0.7122923702056393,0.9407894736842105,0.7183098591549296,0.4777777777777778,7.0,0.9577464788732394,0.20689655172413793,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,566.469970703125,0.05087649622176116
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,MELI,0.0,0.6474617686626583,0.9736842105263158,0.24647887323943662,0.7222222222222222,19.0,0.8732394366197183,0.43678160919540227,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2373.889892578125,0.04171213662471551
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,MU,0.0,0.6911288883397854,0.9901315789473685,0.39436619718309857,0.6888888888888889,12.0,0.9225352112676056,1.0,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,109.13999938964844,0.09043433023436664
139,FINAL_OPTIMIZER,2025-07-31,2025-07-31,2025-08-29,NEM,0.1488833168946523,0.838077245147297,0.9901315789473685,0.5352112676056338,0.9888888888888889,1.0,1.0,0.5287356321839081,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,62.099998474121094,0.1980676868596638
